"1","Badakhshan","44421","37.1166","70.58","Afghanistan","Asia"
"2","Badghis","30000","35.7306","63.7826","Afghanistan","Asia"
"3","Baghlan","108449","36.1307","68.7083","Afghanistan","Asia"
"4","Balkh","114883","36.7564","66.8972","Afghanistan","Asia"
"5","Bamyan","61863","34.8216","67.8273","Afghanistan","Asia"
"6","Daykundi",\N,"33.51","65.6763","Afghanistan","Asia"
"7","Farah","43561","32.3745","62.1164","Afghanistan","Asia"
"8","Faryab","75900","35.9214","64.7836","Afghanistan","Asia"
"9","Ghazni","141000","33.5539","68.421","Afghanistan","Asia"
"10","Ghowr","30000","35.7306","63.7826","Afghanistan","Asia"
"11","Helmand","43934","31.5938","64.3716","Afghanistan","Asia"
"12","Herat","272806","34.3482","62.1997","Afghanistan","Asia"
"13","Jowzjan","55641","36.6676","65.7529","Afghanistan","Asia"
"14","Kabul","3043532","34.5281","69.1723","Afghanistan","Asia"
"15","Kandahar","391190","31.6133","65.7101","Afghanistan","Asia"
"16","Kapisa","7407","35.023","69.3511","Afghanistan","Asia"
"17","Khowst","96123","33.3395","69.9204","Afghanistan","Asia"
"18","Kunar","48400","34.8731","71.147","Afghanistan","Asia"
"19","Kunduz","161902","36.729","68.857","Afghanistan","Asia"
"20","Laghman","17345","34.6714","70.2094","Afghanistan","Asia"
"21","Logar","3985","55.123","-3.35635","United Kingdom","Europe"
"22","Nangarhar","200331","34.4265","70.4515","Afghanistan","Asia"
"23","Nimroz","49851","30.9596","61.8604","Afghanistan","Asia"
"24","Nuristan","1000","35.4206","70.9226","Afghanistan","Asia"
"25","Oruzgan","13388","32.9277","66.6325","Afghanistan","Asia"
"26","Paktia","103601","33.5974","69.2259","Afghanistan","Asia"
"27","Paktika","13737","32.8473","68.4457","Afghanistan","Asia"
"28","Panjshir","65000","35.3129","69.5152","Afghanistan","Asia"
"29","Parwan","8609","30.8372","76.9614","India","Asia"
"30","Samangan","47823","36.2647","68.0155","Afghanistan","Asia"
"31","Sar-e Pol","52121","36.2154","65.9325","Afghanistan","Asia"
"32","Takhar","38177","34.6667","137.267","Japan","Asia"
"33","Vardak","1600","34.3956","68.8662","Afghanistan","Asia"
"34","Zabul","12191","32.1058","66.9083","Afghanistan","Asia"
"35","Ålands landsbygd","3662","60.149","19.951","Aland Islands","Europe"
"36","Ålands skärgård","632","60.0167","20.4167","Aland Islands","Europe"
"37","Mariehamns stad",\N,\N,\N,\N,\N
"38","Berat","46866","40.7058","19.9522","Albania","Europe"
"39","Dibër","15405","41.6103","20.0089","Albania","Europe"
"40","Durrës","122034","41.3231","19.4414","Albania","Europe"
"41","Elbasan","100903","41.1125","20.0822","Albania","Europe"
"42","Fier","60995","40.7167","19.5667","Albania","Europe"
"43","Gjirokastër","23437","40.0758","20.1389","Albania","Europe"
"44","Korçë","58259","40.6186","20.7808","Albania","Europe"
"45","Kukës","17832","42.0769","20.4219","Albania","Europe"
"46","Lezhë","18695","41.7836","19.6436","Albania","Europe"
"47","Shkodër","88245","42.0683","19.5126","Albania","Europe"
"48","Tiranë","374801","41.3275","19.8189","Albania","Europe"
"49","Vlorë","89546","40.4667","19.4897","Albania","Europe"
"50","Adrar","43903","27.8743","-0.29388","Algeria","Africa"
"51","Aïn Defla","52276","36.264","1.9679","Algeria","Africa"
"52","Aïn Témouchent","57354","35.2975","-1.14037","Algeria","Africa"
"53","Algiers","1977663","36.7525","3.04197","Algeria","Africa"
"54","Annaba","206570","36.9","7.76667","Algeria","Africa"
"55","Batna","1599920","25.5941","85.1356","India","Asia"
"56","Béchar","143382","31.6167","-2.21667","Algeria","Africa"
"57","Béjaïa","164103","36.7559","5.08433","Algeria","Africa"
"58","Biskra","307987","34.8504","5.72805","Algeria","Africa"
"59","Blida","182447","36.47","2.8277","Algeria","Africa"
"60","Bordj Bou Arréridj","168346","36.0732","4.76108","Algeria","Africa"
"61","Bouira","52500","36.3749","3.902","Algeria","Africa"
"62","Boumerdes","786499","36.7664","3.47717","Algeria","Africa"
"63","Chlef","178616","36.1652","1.33452","Algeria","Africa"
"64","Constantine","450097","36.365","6.61472","Algeria","Africa"
"65","Djelfa","154265","34.6728","3.263","Algeria","Africa"
"66","El Bayadh","64632","33.6832","1.01927","Algeria","Africa"
"67","El Oued","134699","33.3561","6.86319","Algeria","Africa"
"68","El Tarf","20300","36.7672","8.31377","Algeria","Africa"
"69","Ghardaia","93423","32.4909","3.67347","Algeria","Africa"
"70","Guelma","123590","36.4621","7.42608","Algeria","Africa"
"71","Illizi","6629","26.4833","8.46667","Algeria","Africa"
"72","Jijel","148000","36.8205","5.76671","Algeria","Africa"
"73","Khenchela","117000","35.4358","7.14333","Algeria","Africa"
"74","Laghouat","113872","33.8","2.86514","Algeria","Africa"
"75","Mascara","150000","35.3966","0.14027","Algeria","Africa"
"76","Medea","147707","36.2642","2.75393","Algeria","Africa"
"77","Mila","1236837","45.4643","9.18951","Italy","Europe"
"78","Mostaganem","130000","35.9311","0.08918","Algeria","Africa"
"79","M'Sila","100000","35.7058","4.54194","Algeria","Africa"
"80","Naama","8390","33.2667","-0.31667","Algeria","Africa"
"81","Oran","645984","35.6911","-0.64167","Algeria","Africa"
"82","Ouargla","129402","31.9493","5.32502","Algeria","Africa"
"83","Oum el Bouaghi","100821","35.8754","7.11353","Algeria","Africa"
"84","Relizane","130094","35.7373","0.55599","Algeria","Africa"
"85","Saida","163554","33.5599","35.3756","Lebanon","Asia"
"86","Sétif","288461","36.1911","5.41373","Algeria","Africa"
"87","Sidi Bel Abbès","191769","35.1899","-0.63085","Algeria","Africa"
"88","Skikda","162702","36.8762","6.90921","Algeria","Africa"
"89","Souk Ahras","156745","36.2864","7.95111","Algeria","Africa"
"90","Tamanrasset","73128","22.785","5.52278","Algeria","Africa"
"91","Tébessa","634332","35.4042","8.12417","Algeria","Africa"
"92","Tiaret","178915","35.371","1.31699","Algeria","Africa"
"93","Tindouf","45966","27.6711","-8.14743","Algeria","Africa"
"94","Tipaza","25225","36.5897","2.4475","Algeria","Africa"
"95","Tissemsilt","61155","35.6072","1.81081","Algeria","Africa"
"96","Tizi Ouzou","144000","36.7118","4.04591","Algeria","Africa"
"97","Tlemcen","132341","34.8783","-1.315","Algeria","Africa"
"98","Eastern District","768602","26.4344","50.1033","Saudi Arabia","Asia"
"99","Manu'a","873","-14.2336","-169.514","American Samoa","Oceania"
"100","Rose Island",\N,\N,\N,\N,\N
"101","Swains Island",\N,\N,\N,\N,\N
"102","Western District","16812","17.1588","-89.0696","Belize","North America"
"103","Andorra la Vella","20430","42.5078","1.52109","Andorra","Europe"
"104","Canillo","3292","42.5676","1.59756","Andorra","Europe"
"105","Encamp","11223","42.5347","1.58014","Andorra","Europe"
"106","Escaldes-Engordany","15853","42.5073","1.53414","Andorra","Europe"
"107","La Massana","7211","42.545","1.51483","Andorra","Europe"
"108","Ordino","3066","42.5562","1.53319","Andorra","Europe"
"109","Sant Julià de Loria","8022","42.4637","1.49129","Andorra","Europe"
"110","Bengo","28224","-8.57848","13.6643","Angola","Africa"
"111","Benguela","151226","-12.5763","13.4055","Angola","Africa"
"112","Bíe","113624","-12.3833","16.9333","Angola","Africa"
"113","Cabinda","66020","-5.55","12.2","Angola","Africa"
"114","Cuando Cobango","32203","-14.6585","17.691","Angola","Africa"
"115","Cuanza Norte","383100","-9.29782","14.9116","Angola","Africa"
"116","Cunene","10169","-17.0667","15.7333","Angola","Africa"
"117","Huambo","226145","-12.7761","15.7392","Angola","Africa"
"118","Huíla","102541","-14.9172","13.4925","Angola","Africa"
"119","Kwanza Sul","33277","-11.206","13.8437","Angola","Africa"
"120","Luanda","2776168","-8.83682","13.2343","Angola","Africa"
"121","Luanda Norte","20115","-8.41915","20.7447","Angola","Africa"
"122","Lunda Sul","40498","-9.66078","20.3916","Angola","Africa"
"123","Malanje","87046","-9.54015","16.341","Angola","Africa"
"124","Moxico","21115","-11.7833","19.9167","Angola","Africa"
"125","Namibe","80149","-15.1961","12.1522","Angola","Africa"
"126","Uíge","60008","-7.60874","15.0613","Angola","Africa"
"127","Zaire","7785965","-4.32758","15.3136","Democratic Republic of the Congo","Africa"
"128","Blowing Point","942","18.1765","-63.0938","Anguilla","North America"
"129","East End","6998","34.5507","-92.341","United States","North America"
"130","George Hill",\N,"18.1994","-63.0665","Anguilla","North America"
"131","Island Harbour",\N,"18.256","-63.0102","Anguilla","North America"
"132","North Hill","5075","40.7809","-73.6765","United States","North America"
"133","North Side","1184","19.35","-81.2","Cayman Islands","North America"
"134","Sandy Ground","274","18.2012","-63.09","Anguilla","North America"
"135","Sandy Hill","89575","40.5811","-111.851","United States","North America"
"136","South Hill","52431","47.1412","-122.27","United States","North America"
"137","Stoney Ground",\N,"18.2203","-63.0461","Anguilla","North America"
"138","The Farrington",\N,"18.215","-63.0224","Anguilla","North America"
"139","The Quarter",\N,"18.208","-63.0418","Anguilla","North America"
"140","The Valley","2035","18.217","-63.0578","Anguilla","North America"
"141","West End","44560","49.2833","-123.133","Canada","North America"
"142","Barbuda","1325","17.6333","-61.8333","Antigua and Barbuda","North America"
"143","Redonda",\N,\N,\N,\N,\N
"144","Saint George","802639","8.484","-13.2299","Sierra Leone","Africa"
"145","Saint John","87857","45.2727","-66.0677","Canada","North America"
"146","Saint Mary","13070","41.4278","-78.5609","United States","North America"
"147","Saint Paul","2776168","-8.83682","13.2343","Angola","Africa"
"148","Saint Peter","5028000","59.9386","30.3141","Russia","Europe"
"149","Saint Philip","8189","14.8961","-24.4956","Cape Verde","Africa"
"150","Buenos Aires","13076300","-34.6132","-58.3772","Argentina","South America"
"151","Buenos Aires F.D.","13076300","-34.6132","-58.3772","Argentina","South America"
"152","Catamarca","188812","-28.4696","-65.7852","Argentina","South America"
"153","Chaco","387158","-27.4606","-58.9839","Argentina","South America"
"154","Chubut","140850","-45.8641","-67.4966","Argentina","South America"
"155","Cordoba","1428214","-31.4135","-64.1811","Argentina","South America"
"156","Corrientes","339067","-27.4806","-58.8341","Argentina","South America"
"157","Entre Rios","619746","-21.1775","-47.8103","Brazil","South America"
"158","Formosa","221383","-26.1775","-58.1781","Argentina","South America"
"159","Jujuy","305891","-24.1946","-65.2971","Argentina","South America"
"160","La Pampa","111424","-36.6167","-64.2833","Argentina","South America"
"161","La Rioja","162620","-29.4111","-66.8507","Argentina","South America"
"162","Mendoza","876884","-32.8908","-68.8272","Argentina","South America"
"163","Misiones","323739","-27.3671","-55.8961","Argentina","South America"
"164","Neuquen","242092","-38.9516","-68.0591","Argentina","South America"
"165","Rio Negro","23006","-26.1058","-49.7975","Brazil","South America"
"166","Salta","512686","-24.7859","-65.4117","Argentina","South America"
"167","San Juan","447048","-31.5375","-68.5364","Argentina","South America"
"168","San Luis","677704","22.1498","-100.979","Mexico","North America"
"169","Santa Cruz","1364389","-17.7863","-63.1812","Bolivia","South America"
"170","Santa Fe","489505","-31.6333","-60.7","Argentina","South America"
"171","Santiago del Estero","354692","-27.7951","-64.2615","Argentina","South America"
"172","Tierra del Fuego","58028","-54.8","-68.3","Argentina","South America"
"173","Tucuman","781023","-26.8241","-65.2226","Argentina","South America"
"174","Aragatsotn","18779","40.2991","44.362","Armenia","Asia"
"175","Ararat","28832","39.8307","44.7057","Armenia","Asia"
"176","Armavir","199548","44.9892","41.1234","Russia","Europe"
"177","Gegharkunik","21680","40.354","45.1239","Armenia","Asia"
"178","Kotayk","1510","40.2779","44.6639","Armenia","Asia"
"179","Lori","58112","47.75","-3.36667","France","Europe"
"180","Shirak","145170","43.0481","-76.1474","United States","North America"
"181","Syunik","33160","39.2076","46.4058","Armenia","Asia"
"182","Tavush","14737","40.8788","45.1485","Armenia","Asia"
"183","Vayots Dzor","8200","39.7639","45.3324","Armenia","Asia"
"184","Yerevan","1093485","40.1811","44.5136","Armenia","Asia"
"185","ACT","502533","46.3497","48.0408","Russia","Europe"
"186","New South Wales","4627345","-33.8679","151.207","Australia","Oceania"
"187","Northern Territory","129062","-12.4611","130.842","Australia","Oceania"
"188","Queensland","2189878","-27.4679","153.028","Australia","Oceania"
"189","South Australia","1225235","-34.9287","138.599","Australia","Oceania"
"190","Tasmania","216656","-42.8794","147.329","Australia","Oceania"
"191","Victoria","7012738","22.2855","114.158","Hong Kong","Asia"
"192","Western Australia","1896548","-31.9522","115.861","Australia","Oceania"
"193","Burgenland","12190","47.8456","16.5233","Austria","Europe"
"194","Carinthia","90610","46.6247","14.3053","Austria","Europe"
"195","Lower Austria","49001","48.2","15.6333","Austria","Europe"
"196","Salzburg","150269","47.7994","13.044","Austria","Europe"
"197","Styria","222326","47.0667","15.45","Austria","Europe"
"198","Tyrol","112467","47.2627","11.3945","Austria","Europe"
"199","Upper Austria","181162","48.3064","14.2861","Austria","Europe"
"200","Vienna","1691468","48.2085","16.3721","Austria","Europe"
"201","Vorarlberg","43013","47.4143","9.74195","Austria","Europe"
"202","Abşeron","37949","40.4481","49.755","Azerbaijan","Asia"
"203","Ağcabǝdi","34989","40.0502","47.4594","Azerbaijan","Asia"
"204","Ağdam","39451","39.991","46.9274","Azerbaijan","Asia"
"205","Ağdaş","23528","40.647","47.4738","Azerbaijan","Asia"
"206","Ağstafa","12542","41.1189","45.4539","Azerbaijan","Asia"
"207","Ağsu","17209","40.5703","48.4009","Azerbaijan","Asia"
"208","Astara","143431","42.4328","25.6419","Bulgaria","Europe"
"209","Baki","11624219","24.9056","67.0822","Pakistan","Asia"
"210","Balakǝn","9182","41.7263","46.4048","Azerbaijan","Asia"
"211","Bǝrdǝ","37372","40.3758","47.1262","Azerbaijan","Asia"
"212","Beyləqan","15599","39.7756","47.6186","Azerbaijan","Asia"
"213","Bilǝsuvar","18182","39.4583","48.545","Azerbaijan","Asia"
"214","Daşkǝsǝn","9900","40.5239","46.0819","Azerbaijan","Asia"
"215","Füzuli","26765","39.6009","47.1453","Azerbaijan","Asia"
"216","Gǝdǝbǝy","8657","40.5705","45.8123","Azerbaijan","Asia"
"217","Gǝncǝ","313300","40.6828","46.3606","Azerbaijan","Asia"
"218","Goranboy","7333","40.6103","46.7897","Azerbaijan","Asia"
"219","Göyçay","35348","40.6506","47.7422","Azerbaijan","Asia"
"220","Goygol Rayon","17816","40.5858","46.3189","Azerbaijan","Asia"
"221","Hacıqabul","23102","40.0387","48.9429","Azerbaijan","Asia"
"222","İmişli","34178","39.8709","48.06","Azerbaijan","Asia"
"223","İsmayıllı","13610","40.7849","48.1514","Azerbaijan","Asia"
"224","Jabrayil","8396","39.3992","47.0284","Azerbaijan","Asia"
"225","Jalilabad","36259","39.2096","48.4919","Azerbaijan","Asia"
"226","Kalbajar","8400","40.1098","46.0445","Azerbaijan","Asia"
"227","Khojavend","5079","39.7955","47.1099","Azerbaijan","Asia"
"228","Kürdǝmir","19088","40.3453","48.1508","Azerbaijan","Asia"
"229","Laçın","2300","39.5988","46.5504","Azerbaijan","Asia"
"230","Lankaran Sahari",\N,\N,\N,\N,\N
"231","Lənkəran","240300","38.7543","48.8506","Azerbaijan","Asia"
"232","Lerik","7094","38.7739","48.415","Azerbaijan","Asia"
"233","Masally","9604","39.0353","48.6654","Azerbaijan","Asia"
"234","Mingǝcevir","95453","40.764","47.0595","Azerbaijan","Asia"
"235","Naftalan","7045","40.5082","46.8203","Azerbaijan","Asia"
"236","Nakhchivan","64754","39.2089","45.4122","Azerbaijan","Asia"
"237","Nakhichevan","64754","39.2089","45.4122","Azerbaijan","Asia"
"238","Neftçala","18661","39.3768","49.247","Azerbaijan","Asia"
"239","Oğuz","11527","36.9657","37.5134","Turkey","Asia"
"240","Qazax","2000900","43.2567","76.9286","Kazakhstan","Asia"
"241","Qǝbǝlǝ","11867","40.9825","47.8491","Azerbaijan","Asia"
"242","Qǝx","11992","41.4183","46.9204","Azerbaijan","Asia"
"243","Qobustan","13398","40.0824","49.412","Azerbaijan","Asia"
"244","Quba","22405","41.3611","48.5134","Azerbaijan","Asia"
"245","Qubadlı","6890","39.3444","46.5818","Azerbaijan","Asia"
"246","Qusar","16022","41.4275","48.4302","Azerbaijan","Asia"
"247","Saatlı","87000","39.9321","48.3689","Azerbaijan","Asia"
"248","Sabirabad","28075","40.0087","48.477","Azerbaijan","Asia"
"249","Salyan","36555","39.5962","48.9848","Azerbaijan","Asia"
"250","Şamaxı","29403","40.6314","48.6414","Azerbaijan","Asia"
"251","Samux","6013","40.7649","46.4087","Azerbaijan","Asia"
"252","Şǝki","63000","41.1919","47.1706","Azerbaijan","Asia"
"253","Şǝmkir","35421","40.8298","46.0178","Azerbaijan","Asia"
"254","Shabran","23248","41.2012","48.9871","Azerbaijan","Asia"
"255","Shaki City","63000","41.1919","47.1706","Azerbaijan","Asia"
"256","Shirvan","82790","37.3967","57.9295","Iran","Asia"
"257","Siyǝzǝn","3","41.0775","49.1126","Azerbaijan","Asia"
"258","Sumqayit","265150","40.5897","49.6686","Azerbaijan","Asia"
"259","Şuşa","3875","44.5833","24.1","Romania","Europe"
"260","Şuşa Şəhəri",\N,\N,\N,\N,\N
"261","Tǝrtǝr","18185","40.3418","46.9324","Azerbaijan","Asia"
"262","Tovuz","12626","40.9925","45.6284","Azerbaijan","Asia"
"263","Ucar","15741","40.519","47.6542","Azerbaijan","Asia"
"264","Xaçmaz","37175","41.4643","48.8056","Azerbaijan","Asia"
"265","Xankǝndi","53100","39.8177","46.7528","Azerbaijan","Asia"
"266","Xızı","1024","40.9058","49.0813","Azerbaijan","Asia"
"267","Xocalı","5810","39.913","46.7903","Azerbaijan","Asia"
"268","Yardımlı","4004","38.9077","48.2405","Azerbaijan","Asia"
"269","Yevlax","59036","40.6183","47.1501","Azerbaijan","Asia"
"270","Yevlax City","59036","40.6183","47.1501","Azerbaijan","Asia"
"271","Zaqatala","18277","41.6316","46.6448","Azerbaijan","Asia"
"272","Zǝngilan","7483","39.0884","46.6513","Azerbaijan","Asia"
"273","Zərdab","10612","40.2199","47.71","Azerbaijan","Asia"
"274","Acklins",\N,"22.5435","-73.8778","Bahamas","North America"
"275","Berry Islands",\N,\N,\N,\N,\N
"276","Bimini","949","25.728","-79.2972","Bahamas","North America"
"277","Black Point","1306","38.1155","-122.513","United States","North America"
"278","Cat Island","1175","24.6224","-75.6715","Bahamas","North America"
"279","Central Abaco","5314","26.5412","-77.0636","Bahamas","North America"
"280","Central Andros",\N,\N,\N,\N,\N
"281","Central Eleuthera",\N,"25.1667","-76.2333","Bahamas","North America"
"282","Crooked Island and Long Cay","240","22.7545","-74.2041","Bahamas","North America"
"283","East Grand Bahama","3744","26.61","-78.2786","Bahamas","North America"
"284","Exuma","7314","23.5162","-75.7867","Bahamas","North America"
"285","Freeport","42860","40.6576","-73.5832","United States","North America"
"286","Grand Cay",\N,\N,\N,\N,\N
"287","Harbour Island","1523","25.5022","-76.6363","Bahamas","North America"
"288","Hope Town",\N,\N,\N,\N,\N
"289","Inagua","452","20.9498","-73.6735","Bahamas","North America"
"290","Long Island","25595","40.7448","-73.9488","United States","North America"
"291","Mangrove Cay",\N,\N,\N,\N,\N
"292","Mayaguana","235","22.3667","-72.9667","Bahamas","North America"
"293","Moore’s Island",\N,"26.3167","-77.5667","Bahamas","North America"
"294","New Providence","12171","40.6984","-74.4015","United States","North America"
"295","North Abaco","8413","26.8714","-77.5113","Bahamas","North America"
"296","North Andros","7800","25.0667","-78.05","Bahamas","North America"
"297","North Eleuthera",\N,\N,\N,\N,\N
"298","Ragged Island","70","22.1908","-75.7258","Bahamas","North America"
"299","Rum Cay","91","23.6497","-74.8416","Bahamas","North America"
"300","San Salvador","525990","13.6894","-89.1872","El Salvador","North America"
"301","South Abaco",\N,\N,\N,\N,\N
"302","South Andros",\N,\N,\N,\N,\N
"303","South Eleuthera",\N,\N,\N,\N,\N
"304","Spanish Wells","1500","25.5472","-76.7641","Bahamas","North America"
"305","West Grand Bahama","12724","26.6871","-78.977","Bahamas","North America"
"306","Central Governorate","52718","26.1153","50.5069","Bahrain","Asia"
"307","Manama","147074","26.2279","50.5857","Bahrain","Asia"
"308","Muharraq","97458","26.2572","50.6119","Bahrain","Asia"
"309","Northern","2823249","26.4652","80.3497","India","Asia"
"310","Southern Governorate","79550","26.13","50.555","Bahrain","Asia"
"311","Barisāl","202242","22.705","90.3701","Bangladesh","Asia"
"312","Chittagong","3920222","22.3384","91.8317","Bangladesh","Asia"
"313","Dhaka","10356500","23.7104","90.4074","Bangladesh","Asia"
"314","Khulna","1342339","22.8098","89.5644","Bangladesh","Asia"
"315","Mymensingh Division",\N,\N,\N,\N,\N
"316","Rājshāhi","700133","24.374","88.6011","Bangladesh","Asia"
"317","Rangpur Division","343122","25.7466","89.2517","Bangladesh","Asia"
"318","Sylhet","237000","24.899","91.872","Bangladesh","Asia"
"319","Christ Church","2285","13.0707","-59.5464","Barbados","North America"
"320","Saint Andrew","21151","34.0454","-81.1293","United States","North America"
"321","Saint George","802639","8.484","-13.2299","Sierra Leone","Africa"
"322","Saint James","209683","10.346","107.084","Vietnam","Asia"
"323","Saint John","87857","45.2727","-66.0677","Canada","North America"
"324","Saint Joseph","76780","39.7686","-94.8466","United States","North America"
"325","Saint Lucy",\N,"13.2844","-59.6422","Barbados","North America"
"326","Saint Michael","16399","45.21","-93.665","United States","North America"
"327","Saint Peter","5028000","59.9386","30.3141","Russia","Europe"
"328","Saint Philip","8189","14.8961","-24.4956","Cape Verde","Africa"
"329","Saint Thomas","43223","13.0033","80.1961","India","Asia"
"330","Brest","300715","52.0975","23.6877","Belarus","Europe"
"331","Gomel","480951","52.4345","30.9754","Belarus","Europe"
"332","Grodnenskaya","317365","53.6884","23.8258","Belarus","Europe"
"333","Minsk","1742124","53.9","27.5667","Belarus","Europe"
"334","Minsk City","1742124","53.9","27.5667","Belarus","Europe"
"335","Mogilev","369200","53.9168","30.3449","Belarus","Europe"
"336","Vitebsk","342700","55.1904","30.2049","Belarus","Europe"
"337","Brussels Capital","1019022","50.8504","4.34878","Belgium","Europe"
"338","Flanders","459805","51.2199","4.40346","Belgium","Europe"
"339","Wallonia","200132","50.4114","4.44448","Belgium","Europe"
"340","Belize","61461","17.4995","-88.1976","Belize","North America"
"341","Cayo","24649","24.5552","-81.7816","United States","North America"
"342","Corozal","39800","9.31505","-75.2928","Colombia","South America"
"343","Orange Walk","15298","18.0812","-88.5633","Belize","North America"
"344","Stann Creek","10750","16.9697","-88.2331","Belize","North America"
"345","Toledo","287208","41.6639","-83.5552","United States","North America"
"346","Alibori","109701","11.1342","2.93861","Benin","Africa"
"347","Atakora","80892","10.3042","1.37962","Benin","Africa"
"348","Atlantique","385755","6.44852","2.35566","Benin","Africa"
"349","Borgou","163753","9.33716","2.63031","Benin","Africa"
"350","Collines","75970","8.03424","2.4866","Benin","Africa"
"351","Donga","35508","21.1889","80.7546","India","Asia"
"352","Kouffo","41312","6.81667","1.78333","Benin","Africa"
"353","Littoral","1338082","4.04827","9.70428","Cameroon","Africa"
"354","Mono","37738","40.9492","17.2972","Italy","Europe"
"355","Ouémé","234168","6.49646","2.60359","Benin","Africa"
"356","Plateau","816824","9.92849","8.89212","Nigeria","Africa"
"357","Zou","190537","35.4006","116.966","China","Asia"
"358","Devonshire",\N,\N,\N,\N,\N
"359","Hamilton","519949","43.2501","-79.8496","Canada","North America"
"360","Hamilton city","152641","-37.7833","175.283","New Zealand","Oceania"
"361","Paget","4413","69.2167","-51.1","Greenland","North America"
"362","Pembroke","154750","26.0032","-80.2239","United States","North America"
"363","Saint George","802639","8.484","-13.2299","Sierra Leone","Africa"
"364","Saint Georgeʼs",\N,\N,\N,\N,\N
"365","Sandys",\N,\N,\N,\N,\N
"366","Smithʼs",\N,\N,\N,\N,\N
"367","Southampton","246201","50.9039","-1.40428","United Kingdom","Europe"
"368","Warwick","82672","41.7001","-71.4162","United States","North America"
"369","Bumthang","4829","27.5492","90.7525","Bhutan","Asia"
"370","Chirang","18667","27.0219","90.1229","Bhutan","Asia"
"371","Chukha","2855","27.0989","89.536","Bhutan","Asia"
"372","Dagana","15406","12.996","15.7293","Chad","Africa"
"373","Gasa","410000","31.5","34.4667","Palestinian Territory","Asia"
"374","Geylegphug","10416","26.864","90.2674","Bhutan","Asia"
"375","Haa","147590","52.3808","4.63683","Netherlands","Europe"
"376","Lhuntse","100","27.6679","91.1839","Bhutan","Asia"
"377","Mongar","2969","27.2747","91.2396","Bhutan","Asia"
"378","Paro","48559","-29.6286","-50.8347","Brazil","South America"
"379","Pemagatshel","13864","27.038","91.4031","Bhutan","Asia"
"380","Punakha","21500","27.5914","89.8774","Bhutan","Asia"
"381","Samchi","5479","26.899","89.0995","Bhutan","Asia"
"382","Samdrup Jongkhar","7507","26.8007","91.5052","Bhutan","Asia"
"383","Shemgang","852","27.2169","90.6579","Bhutan","Asia"
"384","Tashigang","3025","27.6116","91.498","Bhutan","Asia"
"385","Thimphu","98676","27.4661","89.6419","Bhutan","Asia"
"386","Tongsa","2805","27.5026","90.5072","Bhutan","Asia"
"387","Trashi Yangste","3025","27.6116","91.498","Bhutan","Asia"
"388","Wangdi Phodrang","7507","27.4862","89.8991","Bhutan","Asia"
"389","Chuquisaca","224838","-19.0333","-65.2627","Bolivia","South America"
"390","Cochabamba","900414","-17.3895","-66.1568","Bolivia","South America"
"391","El Beni","84259","-14.8333","-64.9","Bolivia","South America"
"392","La Paz","812799","-16.5","-68.15","Bolivia","South America"
"393","Oruro","208684","-17.9833","-67.15","Bolivia","South America"
"394","Pando","24047","-34.7172","-55.9584","Uruguay","South America"
"395","Potosí","141251","-19.5836","-65.7531","Bolivia","South America"
"396","Santa Cruz","1364389","-17.7863","-63.1812","Bolivia","South America"
"397","Tarija","159269","-21.5355","-64.7296","Bolivia","South America"
"398","Bonaire","3081","12.15","-68.2667","Bonaire"," Saint Eustatius and"
"399","Saba","206493","41.5433","2.10942","Spain","Europe"
"400","Sint Eustatius",\N,\N,\N,\N,\N
"401","Brčko","38968","44.8699","18.8101","Bosnia and Herzegovina","Europe"
"402","Federation of B&H","696731","43.8486","18.3564","Bosnia and Herzegovina","Europe"
"403","Srspka","221106","44.7784","17.1939","Bosnia and Herzegovina","Europe"
"404","Central","1212504","7.07306","125.613","Philippines","Asia"
"405","Ghanzi","9934","-21.6978","21.6458","Botswana","Africa"
"406","Kgalagadi","6591","-26.05","22.45","Botswana","Africa"
"407","Kgatleng","36962","-24.4167","26.15","Botswana","Africa"
"408","Kweneng","63248","-24.4066","25.4951","Botswana","Africa"
"409","Ngwaketsi","44716","-24.9667","25.3327","Botswana","Africa"
"410","North-East","99270","9.52213","45.5336","Somalia","Africa"
"411","North-West","1218773","34.008","71.5785","Pakistan","Asia"
"412","South-East","461796","4.95893","8.32695","Nigeria","Africa"
"413","Acre","45603","32.9281","35.0765","Israel","Asia"
"414","Alagoas","954991","-9.66583","-35.7353","Brazil","South America"
"415","Amapá","338936","0.03889","-51.0664","Brazil","South America"
"416","Amazonas","1598210","-3.10194","-60.025","Brazil","South America"
"417","Bahia","2711840","-12.9711","-38.5108","Brazil","South America"
"418","Ceará","2400000","-3.71722","-38.5431","Brazil","South America"
"419","Espírito Santo","37448","-22.1158","-46.6828","Brazil","South America"
"420","Federal District","13076300","-34.6132","-58.3772","Argentina","South America"
"421","Goiás","1171195","-16.6786","-49.2539","Brazil","South America"
"422","Maranhão","917237","-2.52972","-44.3028","Brazil","South America"
"423","Mato Grosso","729151","-20.4428","-54.6464","Brazil","South America"
"424","Mato Grosso do Sul","729151","-20.4428","-54.6464","Brazil","South America"
"425","Minas Gerais","2373224","-19.9208","-43.9378","Brazil","South America"
"426","Pará","1407737","-1.45583","-48.5044","Brazil","South America"
"427","Paraíba","650883","-7.115","-34.8631","Brazil","South America"
"428","Paraná","262295","-31.732","-60.5238","Argentina","South America"
"429","Pernambuco","1478098","-8.05389","-34.8811","Brazil","South America"
